order_id,date,region,product,customer_id,quantity,unit_price,revenue,cost
ORD-00913,2023-05-06,South,Standing Desk,CUST-0014,9.0,598.08,5382.72,2960.5
ORD-00914,2023-02-24,North,Monitor,CUST-0095,3.0,449.75,1349.25,742.09
ORD-00915,2023-11-07,Central,Webcam,CUST-0020,18.0,98.51,1773.18,886.59
ORD-00916,2023-07-26,Central,Standing Desk,CUST-0060,9.0,629.18,5662.62,3114.44
ORD-00917,2023-01-19,East,USB Hub,CUST-0070,1.0,40.15,40.15,12.04
ORD-00918,2024-03-29,West,Webcam,CUST-0049,16.0,81.78,1308.48,654.24
ORD-00919,2024-03-17,East,Keyboard,CUST-0063,4.0,80.22,320.88,128.35
ORD-00920,2024-07-21,Central,Standing Desk,CUST-0085,16.0,613.0,9808.0,5394.4
ORD-00921,2023-09-27,Central,Laptop,CUST-0051,14.0,1232.78,17258.92,11218.3
ORD-00922,2023-01-29,East,Webcam,CUST-0008,15.0,82.04,1230.6,615.3
ORD-00923,2024-10-02,Central,Laptop,CUST-0098,9.0,1157.01,10413.09,6768.51
ORD-00924,2024-11-08,West,Webcam,CUST-0008,8.0,87.81,702.48,351.24
ORD-00925,2023-12-12,North,Headphones,CUST-0015,7.0,128.39,898.73,404.43
ORD-00926,2024-03-07,West,External SSD,CUST-0066,9.0,102.73,924.57,462.29
ORD-00927,2024-02-04,East,Desk Chair,CUST-0074,8.0,357.62,2860.96,1430.48
ORD-00928,2024-05-29,South,Webcam,CUST-0064,11.0,85.5,940.5,470.25
ORD-00929,2023-03-19,South,Standing Desk,CUST-0082,18.0,548.53,9873.54,5430.45
ORD-00930,2024-10-01,Central,Desk Chair,CUST-0029,2.0,372.86,745.72,372.86
ORD-00931,2024-06-27,East,Monitor,CUST-0073,12.0,440.16,5281.92,2905.06
ORD-00932,2024-03-19,East,USB Hub,CUST-0039,14.0,33.04,462.56,138.77
ORD-00933,2024-07-14,Central,Standing Desk,CUST-0086,5.0,668.56,3342.8,1838.54
ORD-00934,2023-08-07,South,External SSD,CUST-0064,15.0,111.65,1674.75,837.38
ORD-00935,2024-10-03,West,External SSD,CUST-0094,2.0,120.8,241.6,120.8
ORD-00936,2024-02-25,South,Headphones,CUST-0056,11.0,166.21,1828.31,822.74
ORD-00937,2024-10-23,West,Headphones,CUST-0037,6.0,139.04,834.24,375.41
ORD-00938,2023-01-29,North,Keyboard,CUST-0025,10.0,92.57,925.7,370.28
ORD-00939,2023-02-07,West,Desk Chair,CUST-0083,7.0,314.23,2199.61,1099.81
ORD-00940,2024-10-21,East,USB Hub,CUST-0023,1.0,39.87,39.87,11.96
ORD-00941,2023-11-02,North,Webcam,CUST-0078,3.0,106.42,319.26,159.63
ORD-00942,2023-05-24,North,Desk Chair,CUST-0093,10.0,309.25,3092.5,1546.25
ORD-00943,2024-06-21,Central,External SSD,CUST-0100,8.0,119.87,958.96,479.48
ORD-00944,2024-02-04,East,Webcam,CUST-0075,6.0,107.41,644.46,322.23
ORD-00945,2024-02-23,South,Headphones,CUST-0057,9.0,166.33,1496.97,673.64
ORD-00946,2024-03-09,North,Webcam,CUST-0070,20.0,100.21,2004.2,1002.1
ORD-00947,2024-01-12,South,Webcam,CUST-0061,10.0,81.35,813.5,406.75
ORD-00948,2024-07-19,North,Mouse,CUST-0033,16.0,42.43,678.88,237.61
ORD-00949,2024-03-29,North,USB Hub,CUST-0031,16.0,29.83,477.28,143.18
ORD-00950,2023-08-30,East,Headphones,CUST-0012,8.0,136.97,1095.76,493.09
ORD-00951,2023-10-08,East,Desk Chair,CUST-0005,2.0,383.94,767.88,383.94
ORD-00952,2024-03-08,West,Webcam,CUST-0092,4.0,104.25,417.0,208.5
ORD-00953,2024-07-14,East,Desk Chair,CUST-0078,8.0,345.09,2760.72,1380.36
ORD-00954,2023-05-20,South,Standing Desk,CUST-0083,1.0,582.12,582.12,320.17
ORD-00955,2023-09-13,North,Monitor,CUST-0021,22.0,478.83,10534.26,5793.84
ORD-00956,2024-02-25,South,External SSD,CUST-0088,11.0,118.25,1300.75,650.38
ORD-00957,2023-10-16,South,External SSD,CUST-0042,7.0,105.04,735.28,367.64
ORD-00958,2023-01-22,West,External SSD,CUST-0029,1.0,135.23,135.23,67.61
ORD-00959,2023-09-26,North,Standing Desk,CUST-0026,7.0,518.96,3632.72,1998.0
ORD-00960,2023-06-24,South,Monitor,CUST-0048,19.0,398.34,7568.46,4162.65
ORD-00961,2023-08-18,West,Standing Desk,CUST-0016,7.0,544.3,3810.1,2095.56
ORD-00962,2023-05-14,East,Standing Desk,CUST-0049,11.0,664.14,7305.54,4018.05
ORD-00963,2023-07-04,East,Mouse,CUST-0054,11.0,48.95,538.45,188.46
ORD-00964,2023-09-12,South,External SSD,CUST-0058,12.0,122.98,1475.76,737.88
ORD-00965,2024-12-10,West,Keyboard,CUST-0042,14.0,89.76,1256.64,502.66
ORD-00966,2023-04-08,Central,Headphones,CUST-0010,16.0,130.14,2082.24,937.01
ORD-00967,2024-09-04,East,External SSD,CUST-0086,1.0,102.19,102.19,51.09
ORD-00968,2024-07-26,West,Webcam,CUST-0017,2.0,97.29,194.58,97.29
ORD-00969,2023-04-02,East,Standing Desk,CUST-0017,8.0,637.85,5102.8,2806.54
ORD-00970,2024-05-26,East,Laptop,CUST-0017,7.0,1289.22,9024.54,5865.95
ORD-00971,2023-09-28,East,External SSD,CUST-0098,13.0,113.27,1472.51,736.25
ORD-00972,2024-11-04,West,Keyboard,CUST-0072,16.0,73.61,1177.76,471.1
ORD-00973,2023-06-17,North,Standing Desk,CUST-0034,19.0,588.56,11182.64,6150.45
ORD-00974,2024-12-27,North,Standing Desk,CUST-0046,23.0,597.34,13738.82,7556.35
ORD-00975,2023-04-06,South,Monitor,CUST-0045,7.0,499.7,3497.9,1923.85
ORD-00976,2024-11-10,Central,Headphones,CUST-0073,,137.06,2330.02,1048.51
ORD-00977,2023-03-20,Central,Keyboard,CUST-0054,7.0,91.84,642.88,257.15
ORD-00978,2024-11-27,North,Headphones,CUST-0088,5.0,145.24,726.2,326.79
ORD-00979,2023-03-25,East,Keyboard,CUST-0004,12.0,93.43,1121.16,448.46
ORD-00980,2023-01-06,East,External SSD,CUST-0085,8.0,136.91,1095.28,547.64
ORD-00981,2023-08-05,East,External SSD,CUST-0017,1.0,130.86,130.86,65.43
ORD-00982,2024-01-26,North,USB Hub,CUST-0078,3.0,33.94,101.82,30.55
ORD-00983,2023-08-02,West,Monitor,CUST-0003,6.0,434.95,2609.7,1435.34
ORD-00984,2024-05-17,South,Monitor,CUST-0039,14.0,481.85,6745.9,3710.25
ORD-00985,2024-11-12,Central,Keyboard,CUST-0046,3.0,93.47,280.41,112.16
ORD-00986,2024-07-30,West,Standing Desk,CUST-0035,22.0,586.15,12895.3,7092.41
ORD-00987,2024-10-07,Central,Keyboard,CUST-0056,12.0,74.62,895.44,358.18
ORD-00988,2024-06-23,South,Keyboard,CUST-0064,17.0,74.39,1264.63,505.85
ORD-00989,2023-05-11,West,Headphones,CUST-0020,11.0,165.37,1819.07,818.58
ORD-00990,2023-02-16,North,USB Hub,CUST-0010,22.0,30.88,679.36,203.81
ORD-00991,2023-09-18,Central,Headphones,CUST-0046,17.0,131.18,2230.06,1003.53
ORD-00992,2024-02-07,West,Keyboard,CUST-0024,2.0,74.37,148.74,59.5
ORD-00993,2024-11-17,Central,Standing Desk,CUST-0097,13.0,622.29,8089.77,4449.37
ORD-00994,2023-03-22,South,Mouse,CUST-0024,20.0,41.75,835.0,292.25
ORD-00995,2023-04-30,North,Laptop,CUST-0051,1.0,1081.82,1081.82,703.18
ORD-00996,2024-09-25,Central,Standing Desk,CUST-0039,18.0,574.93,10348.74,5691.81
ORD-00997,2023-05-09,West,Headphones,CUST-0012,5.0,128.12,640.6,288.27
ORD-00998,2024-05-07,South,Laptop,CUST-0027,5.0,1253.91,6269.55,4075.21
ORD-00999,2023-11-05,Central,Mouse,CUST-0012,13.0,40.25,523.25,183.14
ORD-01000,2024-04-27,South,Standing Desk,CUST-0063,1.0,664.76,664.76,365.62
